Motif_id	Feature_1	Feature_2	Feature_3	Feature_4	Feature_5	Feature_6	Feature_7	Feature_8	Feature_9	Feature_10	Feature_11	Feature_12	Feature_13	Feature_14	Feature_15	Feature_16	Feature_17	Feature_18	Feature_19	Feature_20	Feature_21	Feature_22	Feature_23	Feature_24	Feature_25	Feature_26	Feature_27	Feature_28	Feature_29	Feature_30	Feature_31	Feature_32	Feature_33	Feature_34	Feature_35	Feature_36	Feature_37	Feature_38	Feature_39	Feature_40	Feature_41	Feature_42	Feature_43	Feature_44	Feature_45	Feature_46	Feature_47	Feature_48	Feature_49	Feature_50	Feature_51	Feature_52	Feature_53	Feature_54	Feature_55	Feature_56	Feature_57	Feature_58	Feature_59	Feature_60	Feature_61	Feature_62	Feature_63	Feature_64	Feature_65	Feature_66	Feature_67	Feature_68	Feature_69	Feature_70	Feature_71	Feature_72	Feature_73	Feature_74	Feature_75	Feature_76	Feature_77	Feature_78	Feature_79	Feature_80	Feature_81	Feature_82	Feature_83	Feature_84	Feature_85	Feature_86	Feature_87	Feature_88	Feature_89	Feature_90	Feature_91	Feature_92	Feature_93	Feature_94	Feature_95	Feature_96	Feature_97	Feature_98	Feature_99	Feature_100	Feature_101	Feature_102	Feature_103	Feature_104	Feature_105	Feature_106	Feature_107	Feature_108	Feature_109	Feature_110	Feature_111	Feature_112	Feature_113	Feature_114	Feature_115	Feature_116	Feature_117	Feature_118	Feature_119	Feature_120	Feature_121	Feature_122	Feature_123	Feature_124	Feature_125	Feature_126	Feature_127	Feature_128	Label
IL_Graph_2061	0.47419703	 -0.0028391464	 -0.0064291004	 1.3086804	 0.07813119	 -0.009765131	 2.8207643	 0.5541054	 0.8833752	 1.0804899	 2.0039606	 0.6539539	 3.8647501	 -0.0018552425	 1.3035735	 2.6399112	 3.0076075	 -0.0013873861	 -0.009206429	 0.117549464	 0.6016613	 0.3666297	 0.80953884	 -0.012406755	 -0.014043528	 1.861315	 -0.0077005094	 -0.004882331	 1.8709048	 0.74524367	 2.8586388	 -0.035873435	 0.483612	 -0.0017113186	 -0.040054664	 1.76213	 4.954825	 0.81900513	 1.2559333	 -0.0015420382	 2.3907785	 -0.0016230366	 0.8825006	 -0.023536474	 -0.01710901	 1.3754267	 -0.021028148	 -0.0054104305	 1.9064163	 -0.005531701	 1.0114764	 -0.018193813	 1.3134304	 -0.02962113	 -0.0030008517	 -0.014407024	 0.5976642	 0.05204345	 0.9199031	 -0.024886612	 0.7098772	 2.6661263	 2.0394084	 3.692352	 0.6146414	 4.530654	 0.30260545	 -0.009169691	 -0.007824842	 1.7673242	 0.8071768	 0.17916276	 -0.012869928	 5.3286786	 3.1842248	 -0.051539164	 -0.027941976	 -0.004955993	 -0.0050720964	 -0.005854871	 -0.004843021	 -0.016397893	 1.8395278	 -0.01861877	 0.22757019	 3.238743	 0.029120341	 -0.046444084	 -0.0510235	 -0.023085903	 3.9461055	 -0.0015607281	 1.2226948	 -0.028327484	 0.8970979	 0.21611556	 1.2249552	 -0.013272064	 4.3491797	 1.5611864	 0.44074795	 -0.038075622	 2.3743026	 -0.0006390989	 -0.0024647308	 3.317224	 -0.027163591	 0.03163141	 -0.009733648	 -0.042307753	 -0.0071057244	 -0.0050517605	 -0.027687296	 1.3856748	 0.1097033	 1.969364	 2.5153067	 -0.017541764	 -0.011379711	 1.3866544	 0.9290669	 0.8100722	 0.058285456	 -0.0139588695	 1.2203351	 1.775933	 -0.009227771	 2.140317	IL
IL_Graph_2123	0.67028165	 -0.013288802	 -0.013524853	 0.87965167	 -0.027655086	 -0.014099619	 4.771892	 0.042591	 2.899453	 -0.013847227	 0.9771878	 0.30004495	 3.588415	 0.36466348	 2.6393173	 2.6224978	 2.5071073	 0.45292175	 -0.0019347864	 -0.0019248554	 4.0000815	 -0.029458644	 0.058158282	 1.1398998	 -0.008097821	 4.5045166	 0.2709986	 0.19133198	 1.2571905	 2.1658072	 4.7278266	 -0.036354445	 0.57831186	 -0.012835329	 -0.026226686	 1.4710828	 4.649763	 -0.033840936	 1.9180245	 -0.00023553483	 2.6988356	 -0.022823095	 1.6373724	 -0.040011905	 -0.016079733	 3.872362	 -0.022202315	 -0.005202161	 1.5998634	 -0.01106359	 2.956098	 0.2479833	 -0.0062519354	 -0.03173509	 -0.012971507	 -0.012874211	 0.20699444	 -0.0072233146	 2.1015	 -0.03178886	 -0.005719965	 1.4390081	 0.021628514	 6.1768146	 0.22074425	 5.607114	 -0.0065483674	 -0.036470097	 -0.015136315	 2.2950299	 -0.004898535	 -0.0003566681	 -0.019909672	 3.3288622	 3.1745818	 -0.044844583	 -0.006746058	 0.00035523484	 -0.009779107	 -0.01558101	 -0.027558552	 -0.055275396	 3.8870234	 -0.021064743	 -0.011311689	 3.4199533	 2.249736	 -0.030285675	 -0.05023262	 -0.017169543	 5.5480156	 0.13727991	 0.58824307	 -0.005108713	 -0.00043366305	 0.83623457	 4.410009	 -0.008757694	 6.093762	 1.0603408	 1.1953045	 -0.03136686	 2.9923787	 -0.0075719464	 0.42964315	 4.280252	 -0.04067156	 -0.00996775	 -0.025359234	 -0.036443535	 -0.026159603	 -0.021784054	 -0.044750195	 2.9227521	 -0.0321495	 2.6715384	 1.6825786	 -0.008643155	 -0.0123172235	 1.4826633	 -0.0029559126	 1.7269741	 1.0822933	 -0.021696014	 -0.008956755	 1.428369	 -0.034572337	 -4.0817482e-05	IL
IL_Graph_2520	0.810171	 1.7783056	 0.26259142	 1.4022225	 -0.000547504	 0.46548316	 -0.01195122	 1.9407175	 0.2355662	 1.7102745	 -0.0043882886	 1.097868	 0.22183758	 -0.018413913	 2.0186393	 -0.0001271528	 -0.0037262104	 1.3452735	 0.1915303	 -0.0052879388	 -0.005637391	 3.4601996	 -0.012133353	 -0.016654085	 -0.012617874	 -0.020679226	 1.0940118	 -0.022234349	 2.4543343	 2.557497	 1.6861993	 -0.0042500696	 2.330211	 -0.0030840342	 0.060870163	 -0.010303022	 -0.0032648742	 3.0734038	 0.03269927	 1.980893	 -0.020042421	 0.42138958	 -0.008489883	 1.7133588	 2.1836667	 0.17955844	 0.7266982	 1.7695153	 0.6981556	 0.9731142	 -0.021295471	 2.2020905	 3.6122432	 -0.01338152	 0.29542935	 -0.016420193	 2.4140708	 -0.0026399088	 -0.009733279	 2.5600858	 1.2097111	 -0.0089775715	 0.4197083	 -0.006773496	 2.373327	 0.76128525	 -0.013727955	 1.7645243	 1.391815	 1.0249673	 -0.0011308528	 2.1159987	 -0.013991468	 0.25415787	 -0.027226547	 -0.012962961	 -0.0006349313	 0.033564113	 0.15226555	 0.7989174	 0.88572395	 0.37107062	 -0.012519285	 2.215414	 0.52188647	 1.8731868	 -0.011686172	 -0.008124053	 -0.024804188	 0.25250614	 0.59760183	 1.2923968	 0.93251693	 -0.02151943	 2.7774372	 2.5229688	 -0.004614492	 -0.0051071704	 -0.008721698	 1.5493286	 2.7667968	 0.5559824	 1.6552054	 0.41909954	 0.0780161	 -0.0020722395	 -0.017666947	 1.0161383	 1.284495	 -0.005111152	 0.5716272	 0.46038592	 2.233693	 1.9509321	 -0.0067788865	 2.0553215	 3.4322186	 1.7128121	 2.5829928	 1.14987	 -0.0037483245	 2.0131335	 -0.0041894163	 1.582068	 0.5924679	 -0.0007928583	 3.3507595	 1.6372617	IL
IL_Graph_1527	1.049678	 2.8617103	 2.2735016	 -0.0047844066	 1.2952164	 0.031392064	 -0.026895957	 -0.002503455	 0.46969765	 1.4490362	 1.4477485	 0.9046713	 -0.015803052	 -0.023663608	 1.5729586	 0.034416445	 -0.0058069555	 -0.007581628	 1.1437095	 2.2351837	 2.6656373	 1.8554212	 1.2172773	 0.61355543	 0.73273176	 -0.008004878	 0.42072302	 -0.00468338	 0.7279587	 0.67667305	 0.17511037	 0.6063403	 0.6726661	 4.2971516	 2.0943887	 -0.011551549	 -0.012686713	 2.9345417	 -0.032259934	 0.99350375	 -0.018342936	 -0.011403833	 -0.021049151	 1.6663827	 1.7168009	 -0.007803202	 0.3456657	 2.0428646	 0.15876141	 1.1786941	 -0.01139713	 -0.017986739	 1.1783478	 2.1577253	 0.14215858	 -0.014108813	 -0.0005436915	 -0.02836391	 -0.004620377	 3.119703	 -0.0120811295	 1.1530294	 -0.0039596525	 -0.015702894	 1.043955	 -0.013931761	 0.84591764	 0.8849352	 2.4234502	 0.1629779	 -0.0050516967	 -0.0030303672	 1.7665881	 -0.0020916455	 -0.024318218	 -0.009854476	 0.77188426	 -0.026870377	 1.1985582	 2.9022796	 2.9375641	 1.2499794	 -0.0051166527	 2.5596635	 0.8352438	 0.23468362	 -0.0033350813	 0.27275112	 1.283583	 2.2010098	 -0.0020325975	 -0.004426299	 -0.005186696	 0.571892	 1.9451368	 1.2928674	 -0.025072183	 -0.012135294	 -0.0089856405	 0.5341112	 0.40759784	 0.0210438	 -0.010130969	 -0.008930821	 -0.0003519687	 -0.005681018	 2.2166445	 -0.0211022	 0.924792	 3.231182	 1.3571093	 0.74382263	 0.9412477	 0.92622286	 1.2662416	 2.2589958	 0.6951984	 0.282615	 3.6232796	 1.0027384	 -0.016531313	 0.6183722	 0.7629084	 -0.014311141	 -0.0037970622	 0.3709443	 -0.0046244664	 2.268253	IL
IL_Graph_2141	-0.006060741	 1.219038	 -0.01791319	 0.9414353	 4.606774	 2.891751	 3.4819665	 -0.022828052	 -0.029481934	 1.1626275	 0.59124285	 0.73408157	 -0.010420935	 1.0983866	 -0.0013099782	 -0.007776396	 0.43137544	 -0.016032947	 -0.0017354495	 -0.0012180145	 -0.034822546	 -0.004928763	 -0.004080526	 -0.0016239134	 -0.02118366	 -0.022731338	 -0.017781828	 -0.01504838	 -0.0024461732	 -0.0015254143	 -0.033390235	 1.7376107	 -0.004213599	 -0.017755121	 0.015600864	 0.88640344	 -0.01638304	 0.74504805	 2.3620336	 1.7267907	 1.3605437	 2.310464	 3.0118933	 1.05298	 -0.004307709	 1.1398034	 0.7625656	 -0.031079998	 0.23189592	 -0.0033611744	 -0.0046075024	 0.9242865	 -0.021318896	 -0.0008650094	 0.9552872	 3.921508	 0.54466474	 3.8863547	 -0.01565931	 -0.012921061	 0.49545568	 -0.001789804	 1.2134748	 -0.031909063	 0.9201272	 -0.04560122	 -0.003956462	 2.4315057	 -0.0002659787	 -0.02064499	 1.3828217	 2.343198	 -0.0038560224	 -0.0150470575	 0.47089705	 2.362621	 2.2987561	 2.479763	 -0.011457108	 -0.006262689	 -0.00524956	 2.1378853	 -0.020271577	 -0.004520401	 2.7499506	 -0.0067740283	 1.3689868	 2.294983	 3.4149582	 -0.002023852	 -0.027289	 -0.01615336	 -0.0224836	 1.8715497	 0.118386164	 1.6490482	 1.3924986	 0.93368465	 -0.026650392	 0.19238971	 -0.0068149087	 0.61884874	 -0.01695913	 -0.0008716067	 2.4831004	 -0.011619825	 -0.0070422916	 2.6000335	 1.3544886	 -0.018273847	 2.3058538	 1.2143351	 3.748244	 -0.0038738179	 0.91870093	 -0.02698603	 -0.01387695	 1.843872	 -0.015069853	 -0.0032103802	 2.5316162	 0.7136795	 0.25151828	 2.6626265	 1.1540295	 -0.0075020324	 0.5049473	 -0.010726419	IL
IL_Graph_1447	0.6603098	 3.9649594	 3.197576	 0.80804145	 1.5961196	 0.6739176	 -0.011936545	 1.7397635	 0.36675408	 2.92114	 0.53053844	 1.1889162	 -0.014144601	 -0.023417298	 1.6927979	 -0.0033424478	 -0.0038341274	 -0.0021514897	 0.5880575	 1.1919494	 -0.0010332054	 3.99194	 0.110930756	 0.018606368	 -0.0052580903	 -0.016726207	 1.1991476	 -0.00796719	 2.5304465	 2.9360533	 1.0451183	 2.420058	 3.3564878	 1.7253869	 1.5762098	 -0.021336166	 -0.015207339	 5.158661	 -0.015630586	 2.5322213	 -0.015786003	 0.13899234	 -0.026480326	 2.975529	 2.2130759	 -0.010686096	 2.032428	 1.799296	 0.19398077	 1.2041731	 -0.010873886	 -0.007862959	 3.991048	 1.1657314	 -0.011278652	 -0.0207218	 2.3398054	 -0.015797649	 -0.00010444546	 2.3136396	 -0.0010121637	 -0.008448558	 -0.0037792332	 -0.018513404	 2.3569794	 0.18891865	 -0.0019972317	 2.0356057	 3.9103081	 1.2844057	 -0.009130277	 1.3243095	 -0.008683715	 0.46241868	 -0.028588401	 -0.007033562	 0.6617861	 -0.0055468176	 1.6864609	 2.6789343	 3.8333566	 1.3843278	 -0.026456947	 4.1100273	 2.2444983	 1.435313	 -0.015820371	 -0.011138514	 0.43176636	 1.381808	 -0.0019268037	 0.8931165	 -0.0007408201	 -0.0066310666	 3.0474472	 2.5598035	 -0.026864413	 -0.012105734	 -0.021062646	 2.021725	 3.3319292	 1.2604438	 0.25992653	 -0.0019310955	 -0.01481208	 -0.008543932	 0.12974475	 -0.011415945	 2.2366807	 2.5714	 0.57657665	 -0.003689932	 3.3270066	 2.0641382	 0.89957875	 1.3232385	 3.4188008	 1.8113682	 4.1271286	 2.901748	 -0.01304229	 3.5289178	 -0.004202434	 0.96014136	 0.14733301	 -0.006977927	 4.1006675	 3.9008067	IL
IL_Graph_1760	2.3379328	 1.1206541	 0.8996302	 0.377505	 -0.007737938	 -0.00050636113	 -0.01285103	 0.2320597	 -0.0023952727	 0.05198574	 -0.008508058	 2.1597857	 -0.017962119	 -0.017491242	 2.2533448	 0.46010563	 -0.011123846	 -0.0065609533	 0.93654287	 0.66691023	 0.6007459	 0.61505294	 -0.0016711033	 -0.00021644763	 -0.0041621523	 -0.0050911913	 1.49198	 -0.011834704	 0.47574556	 1.1493019	 -0.003696657	 1.0326828	 1.8166347	 0.62370664	 2.507307	 -0.009949079	 -0.017572671	 1.5083793	 -0.027323643	 1.0340685	 -0.017787108	 -0.010428732	 -0.0064705736	 1.0255246	 1.4312295	 0.27498558	 0.9250816	 1.4029541	 -0.0105622	 0.12129153	 -0.013072054	 -0.00897026	 2.0472584	 1.3177767	 -0.0064840447	 -0.013458789	 1.6011311	 -0.022246823	 -0.004612125	 2.3996294	 -0.0037566207	 -0.0019633332	 -0.013699214	 -0.011112909	 1.9518073	 -0.0065614996	 0.724684	 0.04138264	 0.87950927	 0.2982696	 -0.010327272	 -0.0033590782	 -0.0069304225	 0.05232811	 -0.014575402	 -0.0068287617	 0.016423857	 -0.010666432	 1.159263	 2.4280775	 0.3730925	 -0.00057631236	 -0.0150539335	 2.2468858	 1.7424058	 0.15219985	 -0.0120701	 -0.006876382	 -0.0025731658	 2.451437	 -0.0016109397	 -0.00096147007	 -0.008579694	 -0.009140476	 2.4953015	 0.3630098	 -0.015004839	 -0.006007214	 -0.014300638	 0.81814116	 1.2178499	 -0.008427549	 -0.0051717693	 -0.003992755	 0.08482521	 -0.008522998	 1.7020835	 -0.023283895	 0.79749215	 3.0911944	 0.64853805	 0.14904054	 0.90770257	 2.0635233	 -0.0037221648	 1.3451246	 1.1009265	 0.5249404	 3.327297	 0.2983454	 -0.014422281	 1.7004133	 1.5570527	 -0.004968707	 -0.002931762	 0.3734155	 1.740062	 1.2164065	IL
IL_Graph_2046	-0.021668864	 2.410507	 1.3215426	 -0.025293823	 0.0860017	 -0.004018184	 -0.028212342	 -0.005443454	 1.9377675	 2.7211275	 3.4614658	 -0.0145387305	 -0.037933562	 -0.0032202282	 0.34749562	 -0.0018771682	 -0.021392107	 -0.005965327	 -0.005061472	 1.5137376	 3.8050563	 0.24796876	 6.087424	 1.1154236	 3.953817	 -0.006142235	 -0.011451531	 2.3640966	 -0.029599773	 -0.008028607	 1.7290521	 0.3454026	 -0.002279607	 3.1995878	 1.6821485	 -0.012101305	 -0.0030890948	 0.5339904	 -0.032134514	 -0.016319366	 -0.013390815	 -0.0066435128	 -0.026860276	 -0.014234694	 2.655963	 -0.03457553	 0.9922972	 2.6489158	 0.58622706	 0.23846813	 2.3836195	 -0.011237646	 -0.007614703	 2.675145	 -0.022304654	 -0.021431422	 -0.020752909	 -0.01748561	 2.5585039	 4.4732776	 -0.023502683	 -0.00016787188	 -0.015277902	 -0.009856251	 -0.033294853	 1.6750289	 -0.0040301783	 -0.0032445379	 2.8464546	 -0.006300727	 -0.014664123	 -0.018395944	 3.193308	 -0.019183705	 -0.009789822	 1.8615266	 -0.020440718	 -0.010918218	 2.88712	 2.4914613	 2.7307608	 2.279084	 -0.014955535	 1.0038035	 -0.03248069	 -0.016152982	 2.3448029	 1.3157303	 5.346025	 0.7378552	 -0.0054056197	 -0.0007524688	 0.08842044	 2.7306573	 -0.011507821	 -0.005640083	 -0.025545202	 0.6793861	 0.3838548	 -0.0038128714	 -0.00808174	 1.0035722	 -0.025265323	 -0.0076326136	 -0.023679327	 -0.0073074903	 2.8971686	 -0.0421544	 -0.008812692	 3.159646	 -0.017139338	 2.0250733	 -0.007830345	 -0.014065649	 3.9543264	 -0.0044450164	 -0.017695948	 -0.0024304937	 1.2918319	 2.2947598	 0.8705849	 -0.01595764	 -0.019263227	 -0.016033547	 -0.015971411	 -0.0064843344	 -0.01784107	 1.8668636	IL
IL_Graph_1323	0.812732	 0.07909475	 0.27090067	 2.2888076	 -0.0089415265	 -0.0026844894	 -0.016061336	 3.12595	 0.6255632	 -0.0030859448	 -0.007743894	 0.07327977	 3.7597637	 0.34279987	 2.734326	 1.4820263	 0.6995822	 4.6554894	 -0.004632925	 -0.009048605	 0.6809828	 4.2862206	 -0.015711637	 -0.036867827	 -0.018388364	 2.0445294	 3.4831977	 -0.015735056	 2.2025306	 4.9323325	 5.903913	 -0.020452024	 2.251492	 -0.000106092775	 -0.024643661	 1.1028713	 3.6137187	 -0.0011556487	 1.5718696	 0.35947588	 -0.029397115	 0.3791032	 1.1203519	 -0.005495534	 3.095448	 1.6569074	 -0.026405066	 0.97400486	 1.4042381	 1.6436659	 -0.046155594	 7.1756654	 5.612956	 -0.043853406	 -0.004470514	 0.07078165	 0.14455749	 -0.017923832	 1.0700271	 1.5331806	 -0.009088036	 -0.017028306	 1.0839564	 1.8238876	 4.7855225	 4.0047164	 -0.0055064047	 0.598307	 2.2405415	 3.115725	 0.47669744	 0.8710485	 -0.020889975	 0.6712667	 -0.04514768	 -0.036486935	 -0.0007031503	 -0.009594777	 -0.006517873	 0.052136414	 0.30030003	 -0.018994305	 2.3124475	 1.8799673	 -0.03423088	 3.0470643	 -0.02513144	 -0.012800767	 -0.06131895	 -0.04060023	 2.7667544	 1.3466382	 4.890896	 -0.0063344412	 1.2767625	 2.0012395	 0.8743174	 -0.019899303	 2.214543	 0.34630322	 2.3047702	 -0.004096491	 6.204853	 4.121507	 0.38235208	 1.6810173	 -0.04510324	 0.71252227	 0.48263234	 -0.04774751	 -0.008489001	 -0.017409699	 -0.0012868188	 2.1560965	 -0.004661924	 5.8241897	 4.8729205	 2.2398026	 1.9384552	 0.5304888	 -0.0013118818	 -0.0053467215	 -0.007781027	 -0.0044577	 0.65026224	 -0.0005376738	 1.606038	 1.940116	IL
IL_Graph_1084	2.569252	 1.5726018	 1.298573	 0.00491642	 -0.0113136945	 -0.0022557995	 -0.013378817	 -0.005891457	 0.5607447	 -0.008622553	 1.0201666	 0.7676504	 -0.01698201	 -0.017242283	 2.753751	 1.7812133	 -0.019524604	 -0.009438849	 1.7062514	 1.6689183	 3.3020165	 0.26229927	 0.14157341	 0.3387605	 1.7049978	 1.4525657	 0.77070373	 -0.003235845	 0.042284172	 0.3686536	 0.39201143	 -0.010686336	 -0.01009811	 3.1853206	 2.385807	 -0.011019935	 -0.0064893076	 0.35863078	 -0.02789656	 0.27977547	 0.3381655	 -0.005936386	 -0.018656483	 0.58389986	 1.1090496	 0.9770554	 -0.0062669464	 2.4282854	 -0.000802401	 1.514211	 -0.0023283868	 -0.008172472	 -0.00778911	 1.9242487	 0.4272895	 -0.018322552	 0.40960708	 -0.019315558	 -0.015494514	 2.57226	 -0.0021018963	 1.1737839	 -0.006338329	 -0.0010652731	 0.23297091	 0.23285829	 1.8555304	 -0.0044870735	 1.3561141	 0.3758142	 -0.007117158	 -0.006288732	 1.6908603	 0.593572	 -0.010204537	 -0.012940587	 1.8864592	 -0.021904359	 0.5516424	 2.5827339	 1.899363	 -0.014086787	 0.86663795	 1.6655544	 0.7907888	 0.66533965	 -0.012054678	 -0.0047256155	 -0.013128787	 2.296664	 1.5898899	 -0.0018786964	 -0.02280329	 -0.0022111714	 1.0330528	 0.8326746	 -0.005336975	 -0.0006535232	 0.6639134	 0.3284708	 -0.008444458	 -0.0143748205	 -0.005834348	 -0.010028437	 -0.0009361291	 -0.0065289605	 2.273148	 -0.024529172	 -0.0050703455	 3.1690845	 1.4485015	 0.86847675	 -0.005803504	 2.1044226	 -0.0008130532	 2.4847171	 0.6882428	 0.17197244	 3.4192517	 -0.0132166855	 -0.012301843	 0.83894986	 1.876071	 -0.009608151	 -0.008363794	 0.7578383	 -0.008810115	 1.6498597	IL
IL_Graph_1595	-0.0194871	 1.6802456	 0.26724827	 -0.011277831	 1.0149795	 1.4739985	 -0.008088499	 -0.03279425	 0.3262177	 0.07963881	 0.8162546	 0.38218325	 -0.021027867	 1.0640365	 -0.002546839	 0.61065584	 -0.009901969	 -0.014984081	 -0.004870833	 1.6253182	 -0.011028044	 0.59399503	 0.54704034	 2.2241673	 1.3637196	 -0.013283504	 -0.013592487	 -0.009085684	 -0.002607411	 -0.019236531	 -0.012863366	 0.9540729	 -0.00557364	 -0.0030220293	 1.6784072	 -0.012538726	 -0.02882522	 0.89312077	 -0.020078747	 -0.0034448837	 1.2095569	 1.772922	 -0.014322792	 1.2274891	 0.2278187	 -0.016357763	 0.24081537	 0.13263331	 0.11936164	 0.7583356	 1.3625687	 -0.023015132	 -0.020324493	 0.7202424	 -0.0021287308	 -0.0059073344	 -0.018162955	 1.4112283	 -0.010047827	 0.20749164	 -0.006010211	 1.0816314	 -0.005171564	 -0.025494134	 -0.006434859	 -0.02359874	 -0.01382855	 0.46606928	 1.3509792	 -0.016125355	 0.0918868	 2.001846	 0.83441055	 -0.017388536	 0.9366957	 2.6143768	 1.5636108	 1.6265929	 0.6697349	 0.9962891	 0.7698773	 1.178468	 -0.03298721	 0.51938725	 -0.0022040994	 -0.009161453	 -0.0007889576	 1.1316518	 4.0229554	 1.5845541	 -0.0056450116	 -0.008585211	 -0.013132302	 2.035818	 -0.007981746	 -0.012753035	 0.6583984	 1.6162559	 -0.019964034	 -0.0068844133	 -0.018781995	 1.4691515	 -0.015775587	 -0.015152755	 0.23414807	 -0.0070713507	 0.117525235	 0.44478655	 -0.0038463753	 1.0645323	 1.4528745	 1.8578414	 0.3387566	 -0.0091740955	 1.5891992	 -0.02825789	 -0.022239447	 -0.00472112	 0.72373235	 0.67702645	 0.6946969	 -0.0032112005	 -0.0059438413	 1.5084813	 0.38604203	 -0.005192775	 -0.00046916775	 -0.0016711972	IL
IL_Graph_1806	1.2116548	 4.2099695	 1.1616083	 -0.013340537	 22.923578	 2.1051204	 -0.03481264	 -0.01853275	 -0.05784296	 10.889198	 11.696392	 -0.019086694	 27.845482	 7.1453114	 -0.13770413	 4.084408	 11.089328	 12.570442	 -0.0884463	 1.0930973	 -0.11644162	 25.509666	 0.29864785	 -0.060196202	 -0.14033173	 7.0628724	 -0.006484264	 1.2899014	 13.853362	 7.8659387	 2.1608186	 10.662936	 7.7703643	 -0.02934231	 -0.13842188	 -0.082497194	 6.743096	 19.140526	 14.024065	 -0.10585858	 18.53542	 15.802212	 -0.094798595	 10.721522	 6.157362	 -0.1955107	 2.0919917	 -0.12155603	 3.7436929	 8.529366	 3.0295377	 -0.046855535	 3.418667	 -0.100467086	 7.5484138	 1.1331375	 -0.031259384	 8.469823	 2.1142576	 -0.0576484	 15.005919	 4.9852805	 9.454857	 -0.01721516	 8.074938	 10.394864	 0.75395286	 24.72362	 0.39183596	 1.5303904	 13.437477	 14.40059	 -0.10205457	 7.68127	 -0.0064387717	 10.193273	 1.8180064	 -0.1095837	 0.7232122	 -0.06441474	 9.709084	 10.356494	 11.760278	 -0.0750591	 2.829466	 -0.08687226	 -0.078431875	 5.722317	 1.1379751	 -0.068963304	 1.8366914	 2.6592944	 13.724039	 -0.16413899	 5.9432573	 0.3151623	 -0.26379582	 11.616809	 8.647816	 0.83519185	 -0.00089314143	 7.750064	 24.2945	 19.105497	 -0.03015131	 3.590834	 -0.104731254	 17.55979	 11.385659	 -0.1405036	 -0.121449605	 -0.037829682	 9.397173	 -0.09543238	 16.900543	 -0.09057856	 17.292936	 5.8430777	 -0.06840741	 15.092003	 -0.0057955114	 -0.037171625	 -0.04700412	 7.3740487	 10.7047825	 -0.024466643	 11.78989	 5.469206	IL
IL_Graph_2151	1.6570505	 1.9741886	 0.8881892	 1.2728332	 0.3112525	 -0.0045860047	 -0.013600752	 1.9018992	 -0.0031426565	 3.3284185	 -0.009560034	 1.6957875	 -0.010382325	 -0.024546327	 1.8816445	 0.39526284	 -0.011114263	 0.36428127	 1.0443525	 -0.00084383436	 -0.0026522516	 3.5563607	 -0.0021550383	 -0.014996718	 -0.016495854	 -0.018482743	 0.900868	 -0.019702518	 2.2729719	 2.0549603	 1.0106717	 0.63431084	 3.3279958	 -0.013180996	 1.7473894	 -0.01607881	 -0.006752157	 4.067009	 -0.017079266	 1.1928719	 -0.020436984	 0.14116678	 -0.018643597	 0.80435705	 0.889397	 -0.0012844133	 0.2999561	 1.3590324	 0.24821007	 0.67351973	 -0.024624743	 -0.0005702372	 4.131153	 -0.011980151	 0.28543594	 -0.022956384	 2.766894	 -0.00594396	 -0.011653225	 2.2611496	 0.91480273	 -0.009848209	 0.945912	 -0.014737717	 2.2669377	 0.90568817	 -0.009539476	 0.6452649	 1.186526	 1.3106742	 -6.495142e-05	 1.6689898	 -0.008424642	 2.2506762	 -0.022834593	 -0.028205113	 0.24753045	 0.923205	 -0.005886363	 0.96231335	 1.2865382	 0.75167644	 -0.018525986	 1.3822334	 2.6563978	 3.0957954	 -0.019838024	 -0.015090412	 -0.036145985	 -0.0011093371	 0.91963947	 1.6526047	 0.40191692	 -0.022293426	 3.570296	 3.0848117	 -0.023390008	 -0.0118328305	 -0.018225158	 1.8618977	 2.7553804	 -0.006869303	 1.2358427	 -0.014161819	 -0.011310381	 -0.012161618	 -0.0060192645	 -0.012405891	 1.5539031	 1.9870065	 0.94049174	 -0.0044386797	 2.4377139	 1.7345418	 -0.007268781	 1.9654545	 2.7507665	 1.4194996	 2.6927822	 1.2368613	 -0.0010459153	 3.6906693	 0.35687	 1.5070345	 -0.0023615784	 0.29152802	 3.936534	 3.1532345	IL
